episode,score
971,-215.9890318138589
972,-292.0902506287656
973,-144.90935962674115
974,-95.29660496809552
975,-391.036460613896
976,-171.28614871983933
977,-151.68771040293336
978,-99.03150998123112
979,-124.87922366835168
980,-147.05632839790448
981,-276.6593653947567
982,-283.0383336218771
983,-177.3999041612095
984,-243.83631498358028
985,-146.33299405826244
986,-212.7375161285209
987,-261.40505213717483
988,-149.3923296663958
989,-102.68574859772971
990,-90.9384570042935
991,-187.68394302805243
992,-138.57186124369395
993,-284.0849250508712
994,-134.42526972230843
995,-185.75704943622202
996,-103.0903442912859
997,-141.17182693669378
998,-145.66580367512057
999,-177.0149607097323
1000,-186.66389927273622
1001,-158.09561642662047
1002,-154.477026912698
1003,-156.25295395855474
1004,-76.34480540086825
1005,-204.787774999692
1006,-104.38224858504353
1007,-74.14651244747107
1008,-204.71186754711897
1009,-136.70381562175086
1010,-179.81188428616238
1011,-147.4731492586991
1012,-316.824270665793
1013,-141.2108711009139
1014,-144.8669973318263
1015,-140.4459465444325
1016,-165.26539762158328
1017,-159.4882245234953
1018,-127.59457671327259
1019,-99.80798463493595
1020,-123.17275486996435
1021,-180.73784950403999
1022,-223.61808694697223
1023,-93.02634234945414
1024,-190.57403201716505
1025,-107.82242402578876
1026,-185.58299465154775
1027,-200.84261432588795
1028,-185.47148975594897
1029,-144.5790143576873
1030,-164.0662973298324
1031,-100.4486518741665
1032,-107.18344739919374
1033,-160.71931750466604
1034,-157.16609595920568
1035,-166.41037417533454
1036,-73.04605936609607
1037,-229.82119423128196
1038,-51.10075977108043
1039,-110.20940124727375
1040,-178.78548269112255
1041,-64.73334273547053
1042,-177.96614155156445
1043,-160.6028923493786
1044,-143.14965022911304
1045,-20.477780484967415
1046,-142.58666926347334
1047,-35.20221119285591
1048,-148.02777034555623
1049,-154.24477770546335
1050,-175.89609007121715
1051,-132.21472024749494
1052,-138.62137668177712
1053,-122.31015307430424
1054,-84.64032047529194
1055,-65.6355060845022
1056,-101.24461488995404
1057,-115.29825735772913
1058,-48.642089667492016
1059,-210.36102879052413
1060,-242.69552581591597
1061,-441.09339137237095
1062,-143.5223117646027
1063,-163.5488993073024
1064,-74.17170855081154
1065,-69.40133213830836
1066,-144.7275569938313
1067,-266.0169703489044
1068,-20.32938070654107
1069,-74.56695224349292
1070,-103.16640250258875
1071,-178.7681402967346
1072,-82.49130408863354
1073,-25.057696351894666
1074,-26.352896648141495
1075,-34.901304306086274
1076,-129.97980840984272
1077,-127.82913811684216
1078,-135.65258223578624
1079,-39.376614266420674
1080,-109.1739229378962
1081,-104.50225089104246
1082,-132.58800822445872
1083,-25.97723607463644
1084,-62.008068927337426
1085,-67.14972335621378
1086,-91.30172722158507
1087,-75.02722484636729
1088,-13.006622963609288
1089,-99.65295678832908
1090,-57.30215198156576
1091,-134.312770832206
1092,-53.2471054734954
1093,-140.1035050084193
1094,-137.87625458333002
1095,-154.1849894007223
1096,-114.42828482148775
1097,-98.84390640203277
1098,-144.50159373893982
1099,-107.63105880191652
1100,-70.58723717525456
1101,-136.05314227113266
1102,-72.91248177223146
1103,-39.092880530565175
1104,-114.49180175158233
1105,-78.09201878607767
1106,-177.77890599492693
1107,-154.33925457784082
1108,-233.27396569630844
1109,-98.14630714729671
1110,-53.95485076716345
1111,-100.34238684555977
1112,-120.3480233576936
1113,-122.62899249947331
1114,-64.86898317369837
1115,-67.56438822423165
1116,-57.298696069661105
1117,-111.35249281383726
1118,-170.56813725901918
1119,-123.45439657304837
1120,-102.437275350668
1121,-73.25185596797462
1122,-116.52046853037099
1123,210.14731548220828
1124,-195.42387423842098
1125,-69.3036126891687
1126,-148.77739691871
